#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 02 02 07 00 149  3.3  3.8 99.00 99.00 99.00 999 1017.6  19.5  21.0  17.8 99.0 99.00
2017 02 02 07 30 158  2.6  3.1 99.00 99.00 99.00 999 1017.5  19.3  20.9  17.7 99.0 99.00
2017 02 02 08 00 141  2.6  3.1 99.00 99.00 99.00 999 1017.4  19.5  20.9  18.0 99.0 99.00
2017 02 02 08 30 136  1.9  2.3 99.00 99.00 99.00 999 1017.5  19.3  20.9  17.9 99.0 99.00
2017 02 02 09 00 141  1.2  1.5 99.00 99.00 99.00 999 1017.8  19.3  20.9  18.0 99.0 99.00
2017 02 02 09 30 117  1.6  1.8 99.00 99.00 99.00 999 1017.6  19.2  20.9  18.0 99.0 99.00
2017 02 02 10 00 105  1.7  2.0 99.00 99.00 99.00 999 1017.7  19.3  20.9  18.2 99.0 99.00
2017 02 02 10 30 101  2.3  2.6 99.00 99.00 99.00 999 1017.8  19.1  20.9  18.0 99.0 99.00
2017 02 02 11 00 128  2.3  2.6 99.00 99.00 99.00 999 1017.9  19.2  20.9  18.1 99.0 99.00
2017 02 02 11 30 117  2.5  2.9 99.00 99.00 99.00 999 1018.1  19.1  20.9  18.0 99.0 99.00
2017 02 02 12 00 123  2.5  2.9 99.00 99.00 99.00 999 1018.3  19.2  21.0  18.1 99.0 99.00
2017 02 02 12 30 123  2.5  2.7 99.00 99.00 99.00 999 1018.6  19.2  21.0  18.1 99.0 99.00
2017 02 02 13 00 125  2.7  3.0 99.00 99.00 99.00 999 1018.8  19.4  21.0  18.3 99.0 99.00
2017 02 02 13 30 130  2.1  2.4 99.00 99.00 99.00 999 1019.2  19.4  21.0  18.2 99.0 99.00
2017 02 02 14 00 139  2.4  2.7 99.00 99.00 99.00 999 1019.6  19.6  21.0  18.3 99.0 99.00
2017 02 02 14 30 139  2.6  3.0 99.00 99.00 99.00 999 1020.1  19.4  21.0  18.1 99.0 99.00
2017 02 02 15 00 128  2.5  2.9 99.00 99.00 99.00 999 1020.3  20.1  21.0  18.3 99.0 99.00
2017 02 02 15 30 146  2.6  2.9 99.00 99.00 99.00 999 1020.6  20.0  21.1  18.4 99.0 99.00
2017 02 02 16 00 154  2.8  3.2 99.00 99.00 99.00 999 1021.0  20.4  21.1  18.6 99.0 99.00
2017 02 02 16 30 145  2.0  2.5 99.00 99.00 99.00 999 1020.9  20.2  21.2  18.3 99.0 99.00
2017 02 02 17 00 111  2.2  2.4 99.00 99.00 99.00 999 1020.7  20.6  21.2  18.7 99.0 99.00
2017 02 02 17 30 116  2.2  2.6 99.00 99.00 99.00 999 1020.7  20.5  21.3  18.7 99.0 99.00
2017 02 02 18 00 121  2.2  2.4 99.00 99.00 99.00 999 1020.6  20.7  21.5  19.0 99.0 99.00
2017 02 02 18 30 103  1.6  2.0 99.00 99.00 99.00 999 1020.2  20.8  21.5  19.0 99.0 99.00
2017 02 02 19 00  91  2.0  2.3 99.00 99.00 99.00 999 1019.9  21.0  21.5  19.3 99.0 99.00
2017 02 02 19 30  98  1.7  2.0 99.00 99.00 99.00 999 1019.7  20.9  21.6  19.1 99.0 99.00
2017 02 02 20 00  74  1.9  2.3 99.00 99.00 99.00 999 1019.6  21.1  21.8  19.3 99.0 99.00
2017 02 02 20 30  80  2.0  2.4 99.00 99.00 99.00 999 1019.3  21.6  21.9  19.8 99.0 99.00
2017 02 02 21 00 100  2.7  3.3 99.00 99.00 99.00 999 1019.2  21.0  21.6  19.5 99.0 99.00
2017 02 02 21 30 118  3.3  4.1 99.00 99.00 99.00 999 1018.8  21.4  21.8  20.0 99.0 99.00
2017 02 02 22 00 114  3.3  4.1 99.00 99.00 99.00 999 1019.0  21.6  21.9  20.3 99.0 99.00
2017 02 02 22 30 113  3.7  4.4 99.00 99.00 99.00 999 1019.2  21.5  21.8  20.0 99.0 99.00
2017 02 02 23 00 115  4.3  5.2 99.00 99.00 99.00 999 1019.5  21.3  21.7  19.7 99.0 99.00
2017 02 02 23 30 116  4.1  5.0 99.00 99.00 99.00 999 1019.6  20.9  21.7  18.9 99.0 99.00
2017 02 03 00 00 122  4.5  5.2 99.00 99.00 99.00 999 1019.6  20.6  21.6  18.7 99.0 99.00
2017 02 03 00 30 122  4.4  5.2 99.00 99.00 99.00 999 1019.8  20.3  21.5  18.7 99.0 99.00
2017 02 03 01 00 122  4.7  5.6 99.00 99.00 99.00 999 1020.0  20.3  21.5  18.8 99.0 99.00
2017 02 03 01 30 120  4.0  4.8 99.00 99.00 99.00 999 1020.4  20.1  21.4  18.8 99.0 99.00
2017 02 03 02 00 116  3.9  4.8 99.00 99.00 99.00 999 1020.7  20.1  21.4  18.9 99.0 99.00
2017 02 03 02 30 117  4.5  5.7 99.00 99.00 99.00 999 1020.8  19.9  21.4  18.7 99.0 99.00
2017 02 03 03 00 117  4.7  5.7 99.00 99.00 99.00 999 1020.9  19.9  21.4  18.8 99.0 99.00
2017 02 03 03 30 116  4.1  5.2 99.00 99.00 99.00 999 1021.1  19.8  21.3  18.7 99.0 99.00
2017 02 03 04 00 122  4.7  5.5 99.00 99.00 99.00 999 1021.0  19.9  21.3  18.8 99.0 99.00
2017 02 03 04 30 128  4.2  4.9 99.00 99.00 99.00 999 1021.1  19.8  21.3  18.7 99.0 99.00
2017 02 03 05 00 122  4.0  5.0 99.00 99.00 99.00 999 1021.2  19.7  21.3  18.6 99.0 99.00
2017 02 03 05 30 121  3.3  3.8 99.00 99.00 99.00 999 1021.4  19.5  21.3  18.4 99.0 99.00
2017 02 03 06 00 125  3.8  4.3 99.00 99.00 99.00 999 1021.3  19.7  21.4  18.7 99.0 99.00
2017 02 03 06 30 104  2.0  2.5 99.00 99.00 99.00 999 1021.5  19.5  21.3  18.5 99.0 99.00
2017 02 03 07 00  85  2.0  2.2 99.00 99.00 99.00 999 1021.4  19.6  21.3  18.7 99.0 99.00
2017 02 03 07 30 102  2.0  2.3 99.00 99.00 99.00 999 1020.9  19.5  21.3  18.6 99.0 99.00
2017 02 03 08 00  76  1.6  2.1 99.00 99.00 99.00 999 1021.0  19.7  21.2  18.8 99.0 99.00
2017 02 03 08 30  92  1.7  2.0 99.00 99.00 99.00 999 1020.9  19.5  21.2  18.6 99.0 99.00
2017 02 03 09 00  95  2.0  2.5 99.00 99.00 99.00 999 1020.6  19.5  21.2  18.7 99.0 99.00
2017 02 03 09 30 101  2.0  2.5 99.00 99.00 99.00 999 1020.5  19.3  21.2  18.5 99.0 99.00
2017 02 03 10 00  23  0.8  1.2 99.00 99.00 99.00 999 1020.7  19.5  21.4  18.7 99.0 99.00
2017 02 03 10 30 352  1.6  2.2 99.00 99.00 99.00 999 1020.7  19.3  21.4  18.5 99.0 99.00
2017 02 03 11 00  37  1.8  2.2 99.00 99.00 99.00 999 1020.5  19.3  21.6  18.6 99.0 99.00
2017 02 03 11 30  69  2.3  2.7 99.00 99.00 99.00 999 1020.7  19.3  21.6  18.5 99.0 99.00
2017 02 03 12 00  41  1.8  2.4 99.00 99.00 99.00 999 1021.2  19.4  21.6  18.7 99.0 99.00
2017 02 03 12 30  12  2.4  3.2 99.00 99.00 99.00 999 1021.8  19.2  21.6  18.5 99.0 99.00
2017 02 03 13 00  30  2.5  3.1 99.00 99.00 99.00 999 1021.9  19.4  21.6  18.7 99.0 99.00
2017 02 03 13 30  31  2.8  3.4 99.00 99.00 99.00 999 1022.2  19.3  21.6  18.5 99.0 99.00
2017 02 03 14 00  42  2.2  2.5 99.00 99.00 99.00 999 1022.5  19.5  21.6  18.7 99.0 99.00
2017 02 03 14 30  45  2.3  2.7 99.00 99.00 99.00 999 1022.8  20.0  21.6  19.2 99.0 99.00
2017 02 03 15 00  62  2.1  2.8 99.00 99.00 99.00 999 1022.9  20.2  21.7  19.4 99.0 99.00
2017 02 03 15 30  47  2.2  2.6 99.00 99.00 99.00 999 1023.5  20.0  21.7  19.2 99.0 99.00
2017 02 03 16 00  43  2.9  3.4 99.00 99.00 99.00 999 1023.6  20.2  21.7  19.3 99.0 99.00
2017 02 03 16 30  56  3.3  3.9 99.00 99.00 99.00 999 1023.8  20.4  21.7  19.5 99.0 99.00
2017 02 03 17 00  62  2.7  3.2 99.00 99.00 99.00 999 1023.7  20.6  21.8  19.7 99.0 99.00
2017 02 03 17 30  44  2.6  3.4 99.00 99.00 99.00 999 1023.5  20.6  21.9  19.6 99.0 99.00
2017 02 03 18 00  62  3.2  3.9 99.00 99.00 99.00 999 1022.9  19.9  21.9  19.0 99.0 99.00
2017 02 03 18 30  51  3.0  3.6 99.00 99.00 99.00 999 1022.4  20.2  21.9  19.3 99.0 99.00
2017 02 03 19 00  46  3.3  4.2 99.00 99.00 99.00 999 1021.9  20.5  21.9  19.0 99.0 99.00
2017 02 03 19 30  45  4.0  5.1 99.00 99.00 99.00 999 1021.7  19.5  21.9  17.7 99.0 99.00
2017 02 03 20 00  48  4.5  5.3 99.00 99.00 99.00 999 1021.4  19.5  21.9  17.8 99.0 99.00
2017 02 03 20 30  50  5.8  7.6 99.00 99.00 99.00 999 1021.2  19.2  21.9  17.6 99.0 99.00
2017 02 03 21 00  52  5.1  6.5 99.00 99.00 99.00 999 1020.9  19.0  21.8  17.8 99.0 99.00
2017 02 03 21 30  79  6.6  8.7 99.00 99.00 99.00 999 1020.8  18.5  21.8  17.2 99.0 99.00
2017 02 03 22 00  93 11.1 13.7 99.00 99.00 99.00 999 1020.6  18.4  21.7  16.4 99.0 99.00
2017 02 03 22 30 103  8.6 10.6 99.00 99.00 99.00 999 1021.3  18.5  21.6  17.4 99.0 99.00
2017 02 03 23 00  93  7.2  8.5 99.00 99.00 99.00 999 1021.2  18.4  21.5  17.4 99.0 99.00
2017 02 03 23 30  98  8.0  9.7 99.00 99.00 99.00 999 1021.6  18.5  21.5  17.2 99.0 99.00
2017 02 04 00 30  95  8.1  9.9 99.00 99.00 99.00 999 1022.2  18.4  21.4  17.0 99.0 99.00
2017 02 04 01 00 101  7.9  9.9 99.00 99.00 99.00 999 1022.4  18.4  21.3  17.3 99.0 99.00
2017 02 04 01 30 103  8.6 10.3 99.00 99.00 99.00 999 1022.5  18.5  21.3  16.8 99.0 99.00
2017 02 04 02 00 106  8.1 10.2 99.00 99.00 99.00 999 1022.8  19.0  21.3  17.2 99.0 99.00
2017 02 04 02 30 103  7.1  9.5 99.00 99.00 99.00 999 1023.3  19.0  21.3  17.0 99.0 99.00
2017 02 04 03 00 107  7.7  9.5 99.00 99.00 99.00 999 1023.4  19.1  21.3  17.2 99.0 99.00
2017 02 04 03 30 106  7.5  9.2 99.00 99.00 99.00 999 1023.5  19.0  21.4  17.0 99.0 99.00
2017 02 04 04 00  98  7.3  9.0 99.00 99.00 99.00 999 1023.6  19.1  21.4  17.1 99.0 99.00
2017 02 04 04 30 100  7.4  9.8 99.00 99.00 99.00 999 1023.6  19.0  21.4  17.0 99.0 99.00
2017 02 04 05 00 104  7.3  9.2 99.00 99.00 99.00 999 1023.7  19.0  21.4  17.1 99.0 99.00
2017 02 04 05 30 108  7.4  9.4 99.00 99.00 99.00 999 1023.3  19.1  21.4  17.0 99.0 99.00
2017 02 04 06 00 107  6.9  8.5 99.00 99.00 99.00 999 1023.3  19.2  21.4  17.2 99.0 99.00
2017 02 04 06 30 109  7.3  9.7 99.00 99.00 99.00 999 1023.0  19.1  21.5  16.9 99.0 99.00
2017 02 04 07 00 107  6.7  8.2 99.00 99.00 99.00 999 1023.0  19.2  21.5  17.1 99.0 99.00
2017 02 04 07 30 112  7.0  8.6 99.00 99.00 99.00 999 1022.3  19.1  21.5  16.9 99.0 99.00
2017 02 04 08 00 110  7.0  8.8 99.00 99.00 99.00 999 1022.1  19.2  21.5  17.1 99.0 99.00
2017 02 04 08 30 110  7.2  8.8 99.00 99.00 99.00 999 1021.5  19.1  21.5  17.0 99.0 99.00
2017 02 04 09 00 113  6.9  8.7 99.00 99.00 99.00 999 1021.8  19.3  21.5  17.1 99.0 99.00
2017 02 04 09 30 112  7.3  9.3 99.00 99.00 99.00 999 1021.3  19.2  21.5  16.9 99.0 99.00
2017 02 04 10 00 113  6.8  9.3 99.00 99.00 99.00 999 1021.1  19.5  21.5  17.1 99.0 99.00
2017 02 04 10 30 115  7.1  8.7 99.00 99.00 99.00 999 1021.2  19.3  21.5  16.8 99.0 99.00
2017 02 04 11 00 115  6.9  8.4 99.00 99.00 99.00 999 1021.1  19.5  21.5  17.0 99.0 99.00
2017 02 04 11 30 118  7.2  8.9 99.00 99.00 99.00 999 1021.2  19.3  21.6  16.3 99.0 99.00
2017 02 04 12 00 117  7.2  9.1 99.00 99.00 99.00 999 1021.6  19.5  21.6  16.7 99.0 99.00
2017 02 04 12 30 120  7.3  9.0 99.00 99.00 99.00 999 1021.7  19.6  21.6  16.7 99.0 99.00
2017 02 04 13 00 122  7.4  9.0 99.00 99.00 99.00 999 1022.1  19.7  21.6  16.8 99.0 99.00
2017 02 04 13 30 118  7.0  9.0 99.00 99.00 99.00 999 1022.2  19.6  21.6  16.8 99.0 99.00
2017 02 04 14 00 123  7.0  8.4 99.00 99.00 99.00 999 1022.4  19.7  21.6  16.9 99.0 99.00
2017 02 04 14 30 126  7.4  8.8 99.00 99.00 99.00 999 1022.5  19.9  21.6  16.8 99.0 99.00
2017 02 04 15 00 126  6.9  8.4 99.00 99.00 99.00 999 1022.6  20.2  21.6  17.2 99.0 99.00
2017 02 04 15 30 129  6.3  8.3 99.00 99.00 99.00 999 1023.0  20.0  21.6  17.1 99.0 99.00
2017 02 04 16 00 134  6.8  8.0 99.00 99.00 99.00 999 1023.2  20.3  21.6  16.9 99.0 99.00
2017 02 04 16 30 140  6.6  8.2 99.00 99.00 99.00 999 1023.3  20.3  21.6  16.9 99.0 99.00
2017 02 04 17 00 144  6.5  7.9 99.00 99.00 99.00 999 1023.2  20.7  21.6  17.1 99.0 99.00
2017 02 04 17 30 147  6.7  8.3 99.00 99.00 99.00 999 1022.8  21.2  21.6  17.7 99.0 99.00
2017 02 04 18 00 145  6.7  8.2 99.00 99.00 99.00 999 1022.0  20.9  21.6  17.6 99.0 99.00
2017 02 04 18 30 150  6.3  7.7 99.00 99.00 99.00 999 1021.3  21.6  21.6  18.3 99.0 99.00
2017 02 04 19 00 150  6.6  8.2 99.00 99.00 99.00 999 1020.7  21.4  21.6  17.8 99.0 99.00
2017 02 04 19 30 154  6.3  7.6 99.00 99.00 99.00 999 1020.3  21.5  21.7  18.2 99.0 99.00
2017 02 04 20 00 153  6.4  8.2 99.00 99.00 99.00 999 1019.9  21.3  21.7  18.3 99.0 99.00
2017 02 04 20 30 151  5.5  6.6 99.00 99.00 99.00 999 1019.5  21.3  21.7  18.3 99.0 99.00
2017 02 04 21 00 152  5.3  6.4 99.00 99.00 99.00 999 1019.3  20.6  21.6  17.5 99.0 99.00
2017 02 04 21 30 152  5.7  6.9 99.00 99.00 99.00 999 1019.2  21.3  21.6  18.5 99.0 99.00
2017 02 04 22 00 146  5.2  6.5 99.00 99.00 99.00 999 1019.2  20.9  21.6  17.8 99.0 99.00
2017 02 04 22 30 148  4.9  6.0 99.00 99.00 99.00 999 1019.3  20.5  21.6  17.6 99.0 99.00
2017 02 04 23 00 154  4.5  5.6 99.00 99.00 99.00 999 1019.5  20.5  21.5  18.1 99.0 99.00
2017 02 04 23 30 158  4.2  5.0 99.00 99.00 99.00 999 1019.4  20.3  21.5  17.7 99.0 99.00
2017 02 05 00 00 141  4.6  5.7 99.00 99.00 99.00 999 1019.6  20.4  21.5  17.9 99.0 99.00
2017 02 05 00 30 145  5.0  6.0 99.00 99.00 99.00 999 1019.6  20.2  21.5  17.8 99.0 99.00
2017 02 05 01 00 151  5.3  6.3 99.00 99.00 99.00 999 1019.8  20.5  21.5  17.5 99.0 99.00
2017 02 05 01 30 149  5.1  6.0 99.00 99.00 99.00 999 1019.8  20.3  21.6  17.4 99.0 99.00
2017 02 05 02 00 145  5.3  6.4 99.00 99.00 99.00 999 1020.0  20.5  21.6  17.7 99.0 99.00
2017 02 05 02 30 154  5.2  6.2 99.00 99.00 99.00 999 1020.2  20.3  21.5  17.5 99.0 99.00
2017 02 05 03 00 157  4.7  6.1 99.00 99.00 99.00 999 1020.4  20.4  21.5  17.8 99.0 99.00
2017 02 05 03 30 148  4.3  4.9 99.00 99.00 99.00 999 1020.2  20.1  21.5  17.9 99.0 99.00
2017 02 05 04 00 156  3.7  4.2 99.00 99.00 99.00 999 1020.3  20.2  21.5  18.1 99.0 99.00
2017 02 05 04 30 163  3.8  4.5 99.00 99.00 99.00 999 1020.2  19.8  21.4  17.7 99.0 99.00
2017 02 05 05 00 159  4.1  5.0 99.00 99.00 99.00 999 1019.8  20.1  21.5  17.6 99.0 99.00
2017 02 05 05 30 162  4.3  5.1 99.00 99.00 99.00 999 1019.6  20.1  21.4  17.4 99.0 99.00
2017 02 05 06 00 160  4.2  4.9 99.00 99.00 99.00 999 1019.5  20.1  21.3  17.6 99.0 99.00
2017 02 05 06 30 151  4.0  5.2 99.00 99.00 99.00 999 1019.1  20.0  21.3  17.8 99.0 99.00
2017 02 05 07 00 152  4.3  5.3 99.00 99.00 99.00 999 1019.1  20.0  21.3  17.4 99.0 99.00
2017 02 05 07 30 153  4.1  4.8 99.00 99.00 99.00 999 1019.0  20.0  21.3  17.5 99.0 99.00
2017 02 05 08 00 156  4.6  5.4 99.00 99.00 99.00 999 1018.7  20.0  21.2  17.3 99.0 99.00
2017 02 05 08 30 158  5.4  6.4 99.00 99.00 99.00 999 1018.4  19.9  21.2  17.2 99.0 99.00
2017 02 05 09 00 157  5.4  6.7 99.00 99.00 99.00 999 1018.2  20.2  21.3  17.0 99.0 99.00
2017 02 05 09 30 152  5.5  6.4 99.00 99.00 99.00 999 1018.0  20.2  21.3  16.8 99.0 99.00
2017 02 05 10 00 149  5.0  6.0 99.00 99.00 99.00 999 1018.1  20.2  21.3  16.9 99.0 99.00
2017 02 05 10 30 148  5.5  6.6 99.00 99.00 99.00 999 1018.1  20.0  21.3  16.9 99.0 99.00
2017 02 05 11 00 152  5.7  7.4 99.00 99.00 99.00 999 1017.9  20.2  21.3  17.2 99.0 99.00
2017 02 05 11 30 151  6.3  7.4 99.00 99.00 99.00 999 1017.9  20.2  21.3  17.0 99.0 99.00
2017 02 05 12 00 148  6.0  7.3 99.00 99.00 99.00 999 1018.0  20.3  21.3  17.4 99.0 99.00
2017 02 05 12 30 156  6.6  7.8 99.00 99.00 99.00 999 1018.2  20.1  21.2  16.5 99.0 99.00
2017 02 05 13 00 155  7.0  8.9 99.00 99.00 99.00 999 1018.4  20.4  21.2  17.0 99.0 99.00
2017 02 05 13 30 157  6.4  7.6 99.00 99.00 99.00 999 1018.7  20.3  21.3  16.8 99.0 99.00
2017 02 05 14 00 157  6.4  7.7 99.00 99.00 99.00 999 1018.7  20.7  21.3  17.4 99.0 99.00
2017 02 05 14 30 154  6.7  8.1 99.00 99.00 99.00 999 1018.9  20.8  21.3  17.3 99.0 99.00
2017 02 05 15 00 156  7.2  8.5 99.00 99.00 99.00 999 1019.1  21.2  21.3  17.7 99.0 99.00
2017 02 05 15 30 155  7.3  8.7 99.00 99.00 99.00 999 1019.0  21.1  21.3  17.3 99.0 99.00
2017 02 05 16 00 157  7.3  8.5 99.00 99.00 99.00 999 1019.3  21.1  21.4  17.6 99.0 99.00
2017 02 05 16 30 159  6.9  8.3 99.00 99.00 99.00 999 1019.4  21.0  21.4  17.7 99.0 99.00
2017 02 05 17 00 158  6.3  7.4 99.00 99.00 99.00 999 1019.2  21.2  21.4  17.8 99.0 99.00
2017 02 05 17 30 159  6.0  7.1 99.00 99.00 99.00 999 1019.0  21.0  21.4  17.7 99.0 99.00
2017 02 05 18 30 159  6.4  7.8 99.00 99.00 99.00 999 1018.0  21.1  21.5  18.0 99.0 99.00
2017 02 05 19 00 157  6.2  7.4 99.00 99.00 99.00 999 1017.4  21.0  21.5  17.9 99.0 99.00
2017 02 05 19 30 157  6.3  7.6 99.00 99.00 99.00 999 1017.0  21.7  21.5  18.8 99.0 99.00
2017 02 05 20 00 157  6.4  7.7 99.00 99.00 99.00 999 1016.7  21.6  21.5  18.7 99.0 99.00
2017 02 05 20 30 154  6.1  7.5 99.00 99.00 99.00 999 1016.4  21.7  21.5  18.8 99.0 99.00
2017 02 05 21 00 153  6.3  7.6 99.00 99.00 99.00 999 1016.2  21.6  21.6  18.8 99.0 99.00
2017 02 05 21 30 153  6.5  7.9 99.00 99.00 99.00 999 1016.1  21.7  21.6  18.6 99.0 99.00
2017 02 05 22 00 148  6.2  7.6 99.00 99.00 99.00 999 1016.2  21.6  21.6  18.8 99.0 99.00
2017 02 05 22 30 147  5.8  6.8 99.00 99.00 99.00 999 1016.4  21.6  21.7  18.8 99.0 99.00
2017 02 05 23 00 146  5.9  6.9 99.00 99.00 99.00 999 1016.6  21.8  21.7  19.0 99.0 99.00
2017 02 05 23 30 144  6.0  6.8 99.00 99.00 99.00 999 1016.7  21.6  21.7  18.9 99.0 99.00
2017 02 06 00 00 144  6.2  7.1 99.00 99.00 99.00 999 1016.8  20.5  21.5  17.7 99.0 99.00
2017 02 06 00 30 144  5.5  6.6 99.00 99.00 99.00 999 1017.0  20.3  21.6  17.4 99.0 99.00
2017 02 06 01 00 140  5.2  6.1 99.00 99.00 99.00 999 1017.2  20.4  21.5  17.6 99.0 99.00
2017 02 06 01 30 140  5.4  6.2 99.00 99.00 99.00 999 1017.4  20.3  21.4  17.4 99.0 99.00
2017 02 06 02 00 143  6.3  7.3 99.00 99.00 99.00 999 1017.5  20.4  21.3  17.7 99.0 99.00
2017 02 06 02 30 141  6.0  7.0 99.00 99.00 99.00 999 1017.6  20.2  21.3  17.6 99.0 99.00
2017 02 06 03 00 145  6.2  7.4 99.00 99.00 99.00 999 1017.5  20.2  21.2  17.7 99.0 99.00
2017 02 06 03 30 143  6.1  7.5 99.00 99.00 99.00 999 1017.5  20.0  21.2  17.8 99.0 99.00
2017 02 06 04 00 148  6.8  8.4 99.00 99.00 99.00 999 1017.4  20.1  21.3  18.2 99.0 99.00
2017 02 06 04 30 148  6.4  7.5 99.00 99.00 99.00 999 1017.3  20.0  21.4  18.0 99.0 99.00
2017 02 06 05 00 147  6.5  8.0 99.00 99.00 99.00 999 1017.3  20.1  21.4  18.3 99.0 99.00
2017 02 06 05 30 147  5.8  7.0 99.00 99.00 99.00 999 1017.2  20.1  21.3  18.3 99.0 99.00
2017 02 06 06 00 151  5.9  7.4 99.00 99.00 99.00 999 1016.6  20.1  21.2  18.4 99.0 99.00
2017 02 06 06 30 150  6.0  7.7 99.00 99.00 99.00 999 1016.0  20.0  21.2  18.4 99.0 99.00
2017 02 06 07 00 154  6.3  7.6 99.00 99.00 99.00 999 1015.7  20.2  21.2  18.4 99.0 99.00
2017 02 06 07 30 156  6.3  7.5 99.00 99.00 99.00 999 1015.4  20.0  21.2  18.0 99.0 99.00
2017 02 06 08 00 158  5.7  7.2 99.00 99.00 99.00 999 1015.4  20.2  21.2  18.4 99.0 99.00
2017 02 06 08 30 164  5.3  6.6 99.00 99.00 99.00 999 1015.5  20.1  21.2  18.2 99.0 99.00
2017 02 06 09 00 164  5.8  7.0 99.00 99.00 99.00 999 1015.3  20.1  21.2  18.2 99.0 99.00
2017 02 06 09 30 162  5.6  6.9 99.00 99.00 99.00 999 1015.2  20.0  21.2  18.2 99.0 99.00
2017 02 06 10 00 165  6.5  7.9 99.00 99.00 99.00 999 1015.0  20.1  21.2  18.2 99.0 99.00
2017 02 06 10 30 168  4.8  5.9 99.00 99.00 99.00 999 1015.0  19.9  21.2  18.1 99.0 99.00
2017 02 06 11 00 172  3.7  4.5 99.00 99.00 99.00 999 1015.5  19.9  21.1  18.3 99.0 99.00
2017 02 06 11 30 158  4.3  4.8 99.00 99.00 99.00 999 1015.2  19.8  21.1  18.2 99.0 99.00
2017 02 06 12 00 158  5.0  6.4 99.00 99.00 99.00 999 1015.3  20.0  21.2  18.3 99.0 99.00
2017 02 06 12 30 160  4.7  5.4 99.00 99.00 99.00 999 1015.4  19.8  21.2  18.2 99.0 99.00
2017 02 06 13 00 167  4.5  5.5 99.00 99.00 99.00 999 1016.0  20.0  21.2  18.3 99.0 99.00
2017 02 06 13 30 164  4.6  5.4 99.00 99.00 99.00 999 1016.0  19.9  21.2  18.1 99.0 99.00
2017 02 06 14 00 165  4.8  5.8 99.00 99.00 99.00 999 1016.2  20.3  21.2  18.4 99.0 99.00
2017 02 06 14 30 162  5.0  5.8 99.00 99.00 99.00 999 1016.3  20.3  21.3  18.3 99.0 99.00
2017 02 06 15 00 160  4.7  5.6 99.00 99.00 99.00 999 1016.7  20.5  21.5  18.5 99.0 99.00
2017 02 06 15 30 158  5.0  6.4 99.00 99.00 99.00 999 1016.9  20.6  21.6  18.7 99.0 99.00
2017 02 06 16 00 160  5.0  6.1 99.00 99.00 99.00 999 1017.0  20.7  21.6  18.8 99.0 99.00
2017 02 06 16 30 161  5.7  6.9 99.00 99.00 99.00 999 1017.1  20.7  21.7  18.6 99.0 99.00
2017 02 06 17 00 162  5.2  6.3 99.00 99.00 99.00 999 1017.0  20.8  21.7  18.8 99.0 99.00
2017 02 06 17 30 165  5.0  6.3 99.00 99.00 99.00 999 1016.8  20.6  21.8  18.5 99.0 99.00
2017 02 06 18 00 161  4.8  5.6 99.00 99.00 99.00 999 1016.4  20.7  21.9  18.7 99.0 99.00
2017 02 06 18 30 158  5.4  6.3 99.00 99.00 99.00 999 1015.6  20.5  21.9  18.5 99.0 99.00
2017 02 06 19 00 155  5.4  6.4 99.00 99.00 99.00 999 1014.9  21.5  22.0  19.7 99.0 99.00
2017 02 06 19 30 157  5.6  6.8 99.00 99.00 99.00 999 1014.3  21.5  22.0  19.5 99.0 99.00
2017 02 06 20 00 157  6.0  6.8 99.00 99.00 99.00 999 1013.8  21.6  22.0  19.6 99.0 99.00
2017 02 06 20 30 160  5.9  6.9 99.00 99.00 99.00 999 1013.3  21.4  22.0  19.2 99.0 99.00
2017 02 06 21 00 157  6.1  7.3 99.00 99.00 99.00 999 1013.0  21.7  22.0  19.5 99.0 99.00
2017 02 06 21 30 157  6.6  7.9 99.00 99.00 99.00 999 1012.6  21.4  22.0  19.1 99.0 99.00
2017 02 06 22 00 157  6.6  7.9 99.00 99.00 99.00 999 1012.2  21.4  22.0  19.2 99.0 99.00
2017 02 06 22 30 159  7.3  8.4 99.00 99.00 99.00 999 1011.8  21.6  22.0  19.3 99.0 99.00
2017 02 06 23 00 157  7.2  8.4 99.00 99.00 99.00 999 1011.5  21.4  22.0  19.0 99.0 99.00
2017 02 06 23 30 158  7.0  8.1 99.00 99.00 99.00 999 1011.8  21.5  22.0  19.1 99.0 99.00
2017 02 07 00 30 160  6.3  7.3 99.00 99.00 99.00 999 1012.2  20.3  21.9  18.1 99.0 99.00
2017 02 07 01 00 159  6.2  7.2 99.00 99.00 99.00 999 1012.3  20.4  21.9  18.3 99.0 99.00
2017 02 07 01 30 157  5.8  6.7 99.00 99.00 99.00 999 1012.3  20.2  21.9  18.2 99.0 99.00
2017 02 07 02 00 156  5.8  6.8 99.00 99.00 99.00 999 1012.6  20.3  22.0  18.5 99.0 99.00
2017 02 07 02 30 159  6.2  7.2 99.00 99.00 99.00 999 1012.8  20.2  22.0  18.3 99.0 99.00
2017 02 07 03 00 157  5.9  7.0 99.00 99.00 99.00 999 1012.7  20.4  22.0  18.6 99.0 99.00
2017 02 07 03 30 156  5.7  6.7 99.00 99.00 99.00 999 1012.3  20.2  22.0  18.4 99.0 99.00
